bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher
9529,The Shadow of the Wind (The Cemetery of Forgotten Books  #1),Carlos Ruiz Zafón/Lucia Graves,4.26,0753820250,9780753820254,eng,520,6726,1018,10/5/2005,Phoenix Press
9531,Peter and the Shadow Thieves (Peter and the Starcatchers  #2),Dave Barry/Ridley Pearson/Greg Call,4.16,078683787X,9780786837878,eng,557,32307,1224,7/15/2006,Hyperion Books
9532,Ender's Shadow (The Shadow Series  #1),Orson Scott Card,4.31,0765342405,9780765342409,eng,469,133114,4243,5/19/2002,Starscape
9534,Shadow of the Hegemon (The Shadow Series  #2),Orson Scott Card,3.95,0812565959,9780812565959,eng,451,65344,1419,12/9/2001,Tor Books
9538,Shadow Dance (Buchanan-Renard  #6),Julie Garwood,4.00,0345453867,9780345453860,eng,336,11205,431,12/26/2006,Ballantine Books
9539,The Shadow Rising (The Wheel of Time  #4),Robert Jordan,4.24,0812513738,9780812513738,eng,1007,148074,2471,10/15/1993,Tom Doherty Tor Fantasy
9540,The Shadow Party: How George Soros  Hillary Clinton  and Sixties Radicals Seized Control of the Democratic Party,David Horowitz/Richard Poe,4.20,1595550445,9781595550446,en-US,304,227,32,8/6/2006,Thomas Nelson
9542,Cast in Shadow (Chronicles of Elantra  #1),Michelle Sagara/Michelle Sagara West,3.79,0373802544,9780373802548,eng,507,14477,868,7/1/2005,Luna
9544,Owning Your Own Shadow: Understanding the Dark Side of the Psyche,Robert A. Johnson,4.04,0062507540,9780062507549,eng,118,2685,182,6/9/2009,HarperOne
9550,In Praise of Shadows,Jun'ichirō Tanizaki/Thomas J. Harper/Edward G. Seidensticker,4.09,0099283573,9780099283577,eng,73,467,32,5/3/2001,Vintage Classics
9551,Shadow of the Almighty: The Life and Testament of Jim Elliot,Elisabeth Elliot,4.40,006062213X,9780060622138,eng,272,6946,182,9/29/2009,HarperOne
9553,Shadow Game (GhostWalkers  #1),Christine Feehan,4.12,0515135968,9780515135961,eng,323,15827,616,8/26/2003,Berkley Books
9556,The Elephant Vanishes,Haruki Murakami/Alfred Birnbaum/Jay Rubin,3.86,0099448750,9780099448754,eng,327,1299,128,12/1/2003,Vintage Books
9557,Sputnik Sweetheart,Haruki Murakami/Philip Gabriel,3.83,0099448475,9780099448471,eng,229,78434,3464,10/3/2002,Vintage
9558,Back to Wando Passo,David     Payne,3.25,0060851899,9780060851897,en-US,448,202,26,5/23/2006,William Morrow
9566,Still Life with Woodpecker,Tom Robbins,4.05,184243022X,9781842430224,eng,288,63155,2286,4/9/2001,No Exit Press
9567,Half Asleep in Frog Pajamas,Tom Robbins,3.74,184243036X,9781842430361,eng,389,18417,542,1/5/2002,No Exit Press
9571,Fierce Invalids Home from Hot Climates,Tom Robbins,4.03,0553107755,9780553107753,en-US,415,335,38,5/2/2000,Bantam Books
9577,PanAroma: Jitterbug Perfume,Tom Robbins/Nikolaus Hansen,4.25,3499156717,9783499156717,ger,556,59,4,12/5/1985,Rowohlt Verlag
9582,Ein Platz für Hot Dogs: Another Roadside Attraction,Tom Robbins/Pociao/Roberto de Hollanda,3.98,3499154293,9783499154294,ger,376,3,0,6/1/1997,Rowohlt Verlag
9585,Halbschlaf im Froschpyjama,Tom Robbins/Pociao/Walter Hartmann,3.74,3499224429,9783499224423,ger,459,22,2,11/2/1998,Rowohlt Verlag
9590,God Bless You  Mr. Rosewater,Kurt Vonnegut Jr.,3.96,0385333471,9780385333474,eng,288,40599,1127,9/8/1998,Dial Press
9591,Wampeters  Foma and Granfalloons,Kurt Vonnegut Jr.,3.79,0385333811,9780385333818,en-US,318,7213,139,1/12/1999,Dial Press Trade Paperback
9592,Mother Night,Kurt Vonnegut Jr.,4.22,0385334141,9780385334143,eng,282,64096,2316,5/11/1999,Dial Press
9593,Galápagos,Kurt Vonnegut Jr.,3.88,0385333870,9780385333870,eng,324,55850,1990,1/12/1999,Dial Press
9594,Timequake,Kurt Vonnegut Jr.,3.72,0099267543,9780099267546,eng,219,23527,822,8/6/1998,Vintage Classics
9595,Slapstick  or Lonesome No More!,Kurt Vonnegut Jr.,3.87,0385334230,9780385334235,eng,288,31084,1062,5/11/1999,Dial Press
9599,Like Shaking Hands with God: A Conversation About Writing,Kurt Vonnegut Jr./Lee Stringer,3.72,0743410580,9780743410588,en-US,80,866,52,12/1/2000,Washington Square Press
9602,Palm Sunday: An Autobiographical Collage,Kurt Vonnegut Jr.,3.77,0385334265,9780385334266,eng,300,5135,192,5/11/1999,Dial Press
9603,Sun  Moon  Star,Kurt Vonnegut Jr./Ivan Chermayeff,3.78,0060263199,9780060263195,eng,62,420,40,1/1/1980,HarperCollins Publishers
9605,Cat's Cradle/God Bless You Mr. Rosewater/Breakfast of Champions,Kurt Vonnegut Jr.,4.36,051712436X,9780517124369,eng,527,914,8,5/28/1995,Wings Books
9619,Bradbury Stories: 100 of His Most Celebrated Tales,Ray Bradbury,4.41,0060544880,9780060544881,eng,912,5161,184,4/5/2005,William Morrow Paperbacks
9620,Farewell Summer (Green Town  #3),Ray Bradbury,3.72,0061131547,9780061131547,eng,211,3405,338,10/17/2006,William Morrow
9622,Classic Stories 1: The Golden Apples of the Sun/R is for Rocket,Ray Bradbury,4.21,0553286374,9780553286373,eng,348,847,60,4/7/1990,Bantam Books
9623,Dandelion Wine,Ray Bradbury,4.09,0380977265,9780380977260,en-US,267,676,119,2/1/1999,William Morrow
9626,The Homecoming,Ray Bradbury/Dave McKean,4.08,0060859628,9780060859626,en-US,56,806,98,8/30/2006,Collins Design
9629,Zen in the Art of Writing: Essays on Creativity,Ray Bradbury,4.10,1877741094,9781877741098,en-US,176,909,135,8/1/1993,Joshua Odell Editions
9632,Switch on the Night,Ray Bradbury/Leo Dillon/Diane Dillon,4.13,0553112449,9780553112443,en-US,40,198,12,9/14/2004,Dragonfly Books
9633,The Best of Ray Bradbury,Ray Bradbury/Dave Gibbons/Richard Corben/Mike Mignola,4.07,0743474767,9780743474764,eng,162,308,28,6/21/2012,iBooks
9635,The Bradbury Chronicles: The Life of Ray Bradbury,Sam Weller,4.24,0060545844,9780060545840,en-US,384,372,45,2/21/2006,Harper Perennial
9638,The Cat's Pajamas,Ray Bradbury,3.73,0060777338,9780060777333,eng,234,1370,122,7/26/2005,William Morrow Paperbacks
9639,Essays,George Orwell/John Carey,4.33,0375415033,9780375415036,eng,1369,607,48,10/15/2002,Everyman's Library Classics
9644,Why I Write,George Orwell,4.03,0143036351,9780143036357,eng,120,6389,541,9/6/2005,Penguin Books
9646,Homage to Catalonia,George Orwell/Lionel Trilling,4.14,0156421178,9780156421171,eng,232,30358,1629,10/22/1980,Harcourt  Inc.(Harvest Book)
9648,Keep the Aspidistra Flying,George Orwell,3.88,0141183721,9780141183725,eng,277,11970,688,10/26/2000,Penguin Books Ltd
9652,The Orwell Reader: Fiction  Essays  and Reportage,George Orwell/Richard H. Rovere,4.38,0156701766,9780156701761,eng,480,274,22,3/8/1961,Mariner Books
9653,If on a Winter's Night a Traveler,Italo Calvino/William Weaver/Peter Washington,4.05,0679420258,9780679420255,eng,254,1444,180,6/1/1993,Everyman's Library
9657,Parachutes & Kisses,Erica Jong,3.46,1585425001,9781585425006,eng,405,577,26,8/3/2006,Tarcherperigee
9659,Fear of Fifty: A Midlife Memoir,Erica Jong,3.55,1585425249,9781585425242,eng,329,455,31,9/7/2006,Tarcherperigee
9660,How to Save Your Own Life: An Isadora Wing Novel,Erica Jong/Anthony Burgess,3.60,1585424994,9781585424993,eng,313,1316,80,7/6/2006,Tarcherperigee
9666,Any Woman's Blues,Erica Jong,3.51,1585425494,9781585425495,eng,362,425,28,1/1/2007,Tarcherperigee
9669,What Do Women Want?: Essays by Erica Jong,Erica Jong,3.69,1585425540,9781585425549,eng,309,164,9,5/10/2007,Tarcherperigee
9677,Fanny: Being the True History of the Adventures of Fanny Hackabout-Jones,Erica Jong,3.79,0393324354,9780393324358,eng,512,971,71,5/17/2003,W. W. Norton  Company
9681,Serenissima aka Shylock's Daughter,Erica Jong,3.29,0440201047,9780440201045,eng,384,282,17,3/1/1988,Dell
9696,Dogeaters,Jessica Hagedorn,3.59,1559362154,9781559362153,eng,96,90,8,12/1/2002,Theatre Communications Group
9704,Crescent and Star: Turkey Between Two Worlds,Stephen Kinzer,3.84,0374528667,9780374528669,eng,272,797,116,9/4/2002,Farrar  Straus and Giroux
9712,Love in the Time of Cholera,Gabriel García Márquez/Edith Grossman,3.91,140003468X,9781400034680,eng,348,324487,13070,10/5/2003,Vintage International
9713,El amor en los tiempos del cólera,Gabriel García Márquez,3.91,9500703203,9789500703208,spa,451,663,46,1/1/1992,Sudamericana
9714,Gabriel Garcia Marquez's Love in the Time of Cholera: A Reader's Guide,Thomas Fahy,4.24,0826414753,9780826414755,eng,188,1953,84,4/10/2003,Bloomsbury Academic
9717,The Unbearable Lightness of Being,Milan Kundera/Michael Henry Heim,4.10,0571224385,9780571224388,eng,320,248686,8251,10/27/2009,Harper Perennial
9723,Obasan,Joy Kogawa,3.64,0385468865,9780385468862,eng,320,5407,368,12/27/1993,Anchor Books
9735,Ender's Game Boxed Set: Ender's Game  Ender's Shadow  Shadow of the Hegemon,Orson Scott Card,4.49,0765344955,9780765344953,en-US,1296,1795,60,9/16/2002,Tor Books
9739,Speaker for the Dead (Ender's Saga  #2),Orson Scott Card,4.07,0812532570,9780812532579,eng,432,317,31,2/15/1987,Tor Books
9742,The Audacity of Hope: Thoughts on Reclaiming the American Dream,Barack Obama,3.75,0307237699,9780307237699,eng,375,127324,4496,10/17/2006,Crown
9746,Mao: The Unknown Story,Jung Chang/Jon Halliday,3.83,0679746323,9780679746324,eng,801,8035,640,11/14/2006,Anchor Books
9754,The Art of War,Mao Zedong,4.20,097607267X,9780976072676,eng,328,62,0,4/1/2005,El Paso Norte Press
9755,Oracle Bones: A Journey Between China's Past and Present,Peter Hessler,4.18,0060826584,9780060826581,eng,512,5247,491,4/25/2006,Harper
9763,Wild Swans: Three Daughters of China,Jung Chang,4.26,0007176155,9780007176151,eng,666,1832,214,4/5/2004,Harper Perennial
9767,The Wild Swans,Peg Kerr,3.67,0446608475,9780446608473,eng,464,352,37,11/1/2001,Aspect
9784,Women in Love,D.H. Lawrence,3.67,0486424588,9780486424583,eng,416,25059,702,1/15/2003,Dover Publications
9786,Women Who Love Too Much,Robin Norwood,4.02,0099474123,9780099474128,eng,314,267,32,9/2/2004,Arrow
9787,Men Who Hate Women and the Women Who Love Them: When Loving Hurts and You Don't Know Why,Susan Forward/Joan Torres,4.09,0553381415,9780553381412,eng,304,1570,64,1/2/2002,Bantam
9789,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,4.06,0767902521,9780767902526,eng,284,4315,532,5/4/1999,Broadway Books
9791,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,4.06,0307279464,9780307279460,eng,397,308840,14993,12/26/2006,Anchor Books
9796,A Walk in the Woods (Stickerific),Walt Disney Company,3.50,0736411038,9780736411035,eng,16,8,0,1/23/2001,Golden/Disney
9799,The Fortress of Solitude,Jonathan Lethem,3.88,0571219357,9780571219353,eng,528,16714,1010,1/6/2005,Faber and Faber
9802,Fortress of Solitude / The Devil Genghis,Kenneth Robeson/Lester Dent,3.99,1932806490,9781932806496,eng,128,95,11,12/1/2006,Nostalgia Ventures
9806,Our Ancestors: The Cloven Viscount  The Baron in the Trees  The Non-Existent Knight,Italo Calvino,4.27,0330261568,9780330261562,eng,393,958,57,12/31/1980,Picador
9811,Difficult Loves,Italo Calvino,3.94,0156260557,9780156260558,en-US,300,4084,205,9/23/1985,Mariner Books
9813,The Nonexistent Knight & The Cloven Viscount,Italo Calvino,4.03,0156659751,9780156659758,en-US,272,4701,181,3/28/1977,Mariner Books
9815,The View from Castle Rock,Alice Munro,3.68,1400042828,9781400042821,eng,349,3459,423,11/7/2006,Alfred A. Knopf
9816,The View From Castle Rock,Alice Munro,3.68,0771065264,9780771065262,eng,368,53,12,11/19/2008,McClelland and Stewart
9820,Crossing to Safety,Wallace Stegner/Terry Tempest Williams/T.H. Watkins,4.16,037575931X,9780375759314,eng,368,31394,4262,4/9/2002,Modern Library
9826,Oh Rats! The Story of Rats and People,Albert Marrin/C.B. Mordan,3.77,0525477624,9780525477624,eng,48,432,90,8/17/2006,Dutton Books for Young Readers
9827,King Rat (Asian Saga  #4),James Clavell,4.14,0385333765,9780385333764,eng,368,28103,643,5/19/2009,Delta
9828,Rat Bastards: The Life and Times of South Boston's Most Honorable Irish Mobster,John "Red" Shea/Mark Wahlberg,3.51,0060837160,9780060837167,eng,304,34,3,3/14/2006,William Morrow
9831,Julius Knipl  Real Estate Photographer: The Beauty Supply District,Ben Katchor,4.35,0375700986,9780375700989,eng,120,174,16,8/12/2003,Pantheon
9832,Blind Willow  Sleeping Woman: 24 Stories,Haruki Murakami/Ellen Archer/Patrick Lawlor,3.84,1400102952,9781400102952,eng,0,28,3,10/15/2006,Tantor Media
9833,Blind Willow  Sleeping Woman,Haruki Murakami/Philip Gabriel/Jay Rubin,3.84,1400044618,9781400044610,eng,333,22847,1280,8/29/2006,Alfred A. Knopf
9838,The Bookseller of Kabul,Åsne Seierstad/Ingrid Christopherson,3.77,0316159417,9780316159418,en-US,288,34941,2473,10/26/2004,Little  Brown and Company
9840,Jasmine and Stars: Reading More Than Lolita in Tehran,Fatemeh Keshavarz,3.63,0807831093,9780807831090,en-US,174,258,46,3/5/2007,University of North Carolina Press
9841,Making Globalization Work,Joseph E. Stiglitz,3.85,0393061221,9780393061222,eng,384,1718,88,9/17/2006,W. W. Norton  Company
9844,Prep : A Novel,Curtis Sittenfeld,3.38,081297235X,9780812972351,eng,420,55304,4450,11/22/2005,Random House Trade Paperbacks
9862,Tan fuerte  tan cerca,Jonathan Safran Foer,3.98,8426415164,9788426415165,eng,457,47,1,9/30/2005,Lumen
9863,The Wizard of Oz,Salman Rushdie/Richard Maltby/Melvyn Bragg,4.00,0851703003,9780851703008,eng,69,749,54,5/27/1992,British Film Institute
9864,The Ground Beneath Her Feet,Salman Rushdie,3.79,0312254997,9780312254995,eng,576,9445,476,3/16/2000,Picador
9865,The Moor's Last Sigh,Salman Rushdie,3.93,009959241X,9780099592419,eng,434,10414,445,7/4/1996,Vintage
9866,Los Versos Satánicos,Salman Rushdie,3.71,8497598369,9788497598361,spa,679,1,0,8/30/2003,Debolsillo
9873,Dangling Man,Saul Bellow/Salman Rushdie,3.54,0140189351,9780140189353,eng,191,1718,103,10/1/1996,Penguin Classics
9875,Grimus,Salman Rushdie,3.41,0812969995,9780812969993,eng,320,2560,150,9/30/2003,Random House Trade
9888,Breakfast at Tiffany's,Truman Capote,3.89,0140274111,9780140274110,eng,157,2107,238,9/3/1998,Penguin Books
9897,Jesus' Son,Denis Johnson,4.09,041377242X,9780413772428,eng,192,321,30,1/23/2007,Methuen Publishing
9903,Angels,Denis Johnson,3.72,0099440830,9780099440833,eng,209,4263,227,3/6/2003,Vintage
9904,The Throne of the Third Heaven of the Nations Millennium General Assembly: Poems Collected and New,Denis Johnson,4.15,0060926961,9780060926960,eng,225,562,33,1/1/1996,Harper Perennial
9908,The Stars at Noon,Denis Johnson,3.58,0060976101,9780060976101,eng,192,597,40,5/30/2000,Harper Perennial
9912,The Rules of Attraction,Bret Easton Ellis,3.68,067978148X,9780679781486,eng,283,35311,974,6/30/1998,Vintage Contemporaries
9913,Glamorama,Bret Easton Ellis,3.46,0375703845,9780375703843,eng,546,18181,669,3/21/2000,Vintage
9915,Less Than Zero,Bret Easton Ellis,3.58,0679781498,9780679781493,eng,208,55900,2543,6/9/2010,Vintage Books
9919,A Christmas Memory,Truman Capote,4.24,0375837892,9780375837890,eng,48,9982,849,10/10/2006,Knopf Books for Young Readers
9920,In Cold Blood,Truman Capote/Bob Colacello,4.07,0375507906,9780375507908,eng,343,3266,332,3/5/2002,Modern Library
9921,The Southern Haunting of Truman Capote,James C.    Simmons/Marie Rudisill,3.90,1581821360,9781581821369,eng,135,29,3,10/1/2000,Cumberland House Publishing
9922,Summer Crossing,Truman Capote,3.44,0812975936,9780812975932,eng,142,5274,428,9/28/2006,Modern Library
9923,Answered Prayers,Truman Capote,3.49,0141185937,9780141185934,eng,192,102,17,10/25/2001,Penguin Classics
9924,The Grass Harp  Including A Tree of Night and Other Stories,Truman Capote,4.01,0679745572,9780679745570,eng,272,4533,188,9/28/1993,Vintage
9929,From Babylon to Timbuktu: A History of the Ancient Black Races Including the Black Hebrews,Rudolph R. Windsor/El Hagahn,4.31,0962088110,9780962088117,eng,151,406,30,8/25/2006,Windsor Golden Series
9931,Cruelest Journey: Six Hundred Miles To Timbuktu,Kira Salak,3.93,0792274571,9780792274575,eng,320,542,65,11/1/2004,National Geographic Society
9936,Between Time and Timbuktu or Prometheus-5,Kurt Vonnegut Jr.,3.46,0385280793,9780385280792,eng,304,727,23,7/15/1972,Delta
9950,Murder in Amsterdam: The Death of Theo van Gogh and the Limits of Tolerance,Ian Buruma,3.72,1594201080,9781594201080,eng,288,996,98,9/7/2006,Penguin Press HC  The
9957,The Cement Garden,Ian McEwan,3.54,0099468387,9780099468387,eng,144,18376,1022,8/5/2004,Vintage
9961,Atonement,Ian McEwan,3.90,0099429799,9780099429791,eng,372,4844,506,5/2/2002,Vintage
9974,Gertrud The Great Of Helfta: Spiritual Exercises,Gertrude the Great/Gertrud Jaron Lewis,3.43,0879074493,9780879074494,eng,165,7,1,11/1/1989,Cistercian Publications
9975,Gertrud,Hermann Hesse,3.85,3518373900,9783518373903,ger,180,134,5,1/1/1983,Suhrkamp
9981,Der Prozess,Franz Kafka,3.98,0805232117,9780805232110,ger,0,2,0,5/5/1988,Schocken
9987,Naokos Lächeln,Haruki Murakami/Ursula Gräfe,4.03,3442730503,9783442730506,ger,416,1254,63,2/1/2003,btb
9997,The Ruined Map,Kōbō Abe/E. Dale Saunders,3.55,0375726527,9780375726521,eng,304,1398,105,12/4/2001,Vintage
10000,The Face of Another,Kōbō Abe/E. Dale Saunders,3.78,0375726535,9780375726538,eng,238,2584,153,2/4/2003,Vintage
10002,Three Plays: Involuntary Homicide / The Green Stockings / The Ghost is Here,Kōbō Abe/Donald Keene,3.91,0231082819,9780231082815,eng,233,83,4,3/1/1997,Columbia University Press
10004,Secret Rendezvous,Kōbō Abe/Juliet Winters Carpenter,3.61,0375726543,9780375726545,eng,192,989,82,7/9/2002,Vintage
10006,Oracle Night,Paul Auster,3.78,0965913228,9780965913225,eng,245,9941,462,12/2/2003,Henry Holt
10008,Eleanor Rigby,Douglas Coupland,3.65,1582346437,9781582346434,eng,272,8517,372,5/30/2006,Bloomsbury USA
10009,Homo Faber,Max Frisch,3.74,0156421356,9780156421355,eng,228,12491,267,5/1/1994,Mariner Books
10013,Erläuterungen Zu Max Frisch  Homo Faber,Bernd Matzkowski,3.60,3804417833,9783804417830,ger,104,4,0,5/11/2002,C. Bange
10023,Homo faber: Ein Bericht.,Max Frisch,3.74,3458340440,9783458340447,ger,298,37,5,1/1/1995,Insel
10029,The Philosophy of Jean-Paul Sartre,Jean-Paul Sartre,3.89,1400076323,9781400076321,eng,512,190,8,5/27/2003,Vintage
10033,Being and Nothingness,Jean-Paul Sartre/Hazel E. Barnes/Mary Warnock/Richard Eyre,3.96,0415278481,9780415278485,eng,688,23344,267,8/28/2003,Routledge
10034,The Age of Reason,Jean-Paul Sartre,3.98,0679738959,9780679738954,eng,408,9477,313,7/7/1992,Vintage International
10040,Die Entdeckung der Langsamkeit,Sten Nadolny,3.95,3492207006,9783492207003,ger,358,1806,27,3/28/1999,Piper Verlag
10050,Youth in Revolt: The Journals of Nick Twisp,C.D. Payne,4.02,0385481969,9780385481960,eng,512,8257,793,1/1/2001,Broadway Books
10055,And I Don't Want to Live This Life: A Mother's Story of Her Daughter's Murder,Deborah Spungen,4.10,0449911411,9780449911419,eng,408,4746,298,9/29/1996,Ballantine Books
10057,Sid and Nancy: Love Kills,Alex Cox/Abbe Wool,3.48,0571145450,9780571145454,eng,143,140,5,12/31/1986,Faber & Faber
10058,Flags of Our Fathers,James D. Bradley/Ron Powers,4.19,0553384155,9780553384154,eng,382,45954,1297,8/29/2006,Bantam
10061,Flags of Our Fathers: A Young People's Edition,Michael R. French/Ron Powers/James D. Bradley,4.17,0440229200,9780440229209,eng,224,255,28,8/1/2006,Laurel Leaf Library
10073,A Long Way Down,Nick Hornby,3.42,1594481938,9781594481932,eng,368,65202,3943,5/2/2006,Riverhead Books
10075,Clockwork (Cover to Cover),Philip Pullman,3.87,185549695X,9781855496958,eng,0,24,1,7/29/2002,BBC Audiobooks
10079,Mary Queen of Scots,Antonia Fraser,4.05,038531129X,9780385311298,eng,568,12235,306,9/1/1993,Delta
